legacy,legacyPath,legacySize,legacyMD5,status,newPath,reason
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\favorite\enums\FavoriteTopicType.java","300","2a16677eefb6576b1222c4cee16634ee","缺失","","stem 无匹配 (FavoriteTopicType / favorite-topic-type)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\favorite\FavoriteApi.java","3236","0c34cb3e2d29ee3a1df1adf684aedac6","缺失","","stem 无匹配 (FavoriteApi / favorite-api)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\like\bean\LikeCountListRequest.java","739","ef2795465ad8085f189a2bf29249af71","缺失","","stem 无匹配 (LikeCountListRequest / like-count-list-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\like\bean\LikeCountResponse.java","421","34c4a8eb6133ed0f7566caff22b85acc","缺失","","stem 无匹配 (LikeCountResponse / like-count-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\like\bean\LikeResponse.java","854","1541957a9f6808b8286156ea0093ef79","缺失","","stem 无匹配 (LikeResponse / like-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\like\enums\LikeTopicType.java","292","54318483d47c4b337521c22bb0701013","缺失","","stem 无匹配 (LikeTopicType / like-topic-type)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\like\LikeApi.java","2572","49845cc4251105fcb192eb6b2cfabcd4","缺失","","stem 无匹配 (LikeApi / like-api)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\bean\MemberCompanyGetListResponse.java","558","ede755c4d24e63fb9f7c0810eaf00d2c","缺失","","stem 无匹配 (MemberCompanyGetListResponse / member-company-get-list-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\bean\MemberCompanyResponse.java","1031","cf855b3efdbe92237b59b1d8e1dd033c","缺失","","stem 无匹配 (MemberCompanyResponse / member-company-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\bean\MemberGroupGetListResponse.java","554","94492f5bfa406fd18d3f780e96a4bbdc","缺失","","stem 无匹配 (MemberGroupGetListResponse / member-group-get-list-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\bean\MemberGroupResponse.java","718","1a8e0734999fb10bdc4119a8853e43f7","缺失","","stem 无匹配 (MemberGroupResponse / member-group-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\bean\MemberLevelResponse.java","668","af79e80ff6af7dfa40fd2531160989d5","缺失","","stem 无匹配 (MemberLevelResponse / member-level-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\bean\MemberPostResponse.java","715","5b8e0e0d672fd20bcea08462d1d98211","缺失","","stem 无匹配 (MemberPostResponse / member-post-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\bean\MemberResponse.java","3259","29322974ba6b4fbefded1a805117306a","缺失","","stem 无匹配 (MemberResponse / member-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\bean\MemberTagGetListResponse.java","550","eb9358c0b5b72bf7d90f818fdc922c2a","缺失","","stem 无匹配 (MemberTagGetListResponse / member-tag-get-list-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\bean\MemberTagResponse.java","630","1dbaa5119e5addf9511a37c17e6f75b6","缺失","","stem 无匹配 (MemberTagResponse / member-tag-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\enums\MemberCompanyStatus.java","287","5228bd1e3f3a9fa165808fb0ebdd1027","缺失","","stem 无匹配 (MemberCompanyStatus / member-company-status)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\enums\MemberGroupStatus.java","223","cfaf1924a04de577be5ebd6e841dbaba","缺失","","stem 无匹配 (MemberGroupStatus / member-group-status)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\enums\MemberPostStatus.java","222","5e8ceb8aa434dd2adb2aeb724aa2bb9e","缺失","","stem 无匹配 (MemberPostStatus / member-post-status)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\enums\MemberStatus.java","324","95ad1e5159a4dcc01fdf1f0436f0ac97","缺失","","stem 无匹配 (MemberStatus / member-status)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\member\MemberApi.java","3310","7326a9a6ff576687b6c364c56882c195","缺失","","stem 无匹配 (MemberApi / member-api)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\order\bean\OrderCreateRequest.java","768","1e2183a0d60f6fc9ef1bb333c98765a1","缺失","","stem 无匹配 (OrderCreateRequest / order-create-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\order\bean\OrderItemRequest.java","926","04107b3603cbda603639926c384e267f","缺失","","stem 无匹配 (OrderItemRequest / order-item-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\order\bean\OrderItemResponse.java","1124","250898aa1ecbf90a1141f786e246aeac","缺失","","stem 无匹配 (OrderItemResponse / order-item-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\order\bean\OrderPaymentRequest.java","2188","47a60287f6a0ff5145f8a87c67d9590c","缺失","","stem 无匹配 (OrderPaymentRequest / order-payment-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\order\bean\OrderPaymentResponse.java","784","3e56f465c901d60ab33a6c12e763ca99","缺失","","stem 无匹配 (OrderPaymentResponse / order-payment-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\order\bean\OrderResponse.java","1308","489fa7d0b18c42eaeb56f842ed4f17cb","缺失","","stem 无匹配 (OrderResponse / order-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\order\enums\OrderItemStatus.java","360","effaf81b22915a0db1a87ab45c2fe048","缺失","","stem 无匹配 (OrderItemStatus / order-item-status)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\order\enums\OrderStatus.java","554","180d954cc096c5146c5d35040d64bf16","缺失","","stem 无匹配 (OrderStatus / order-status)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\order\OrderApi.java","1962","848fe0a3c6a478779801f14180380e3f","部分迁移","g:\IHUI-AI\apps\web\src\lib\order-api.ts","stem 匹配但大小差异大(1 个候选: OrderApi)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\pay\enums\PaymentStatus.java","669","08354b79d9c45df96d22c94d6f832b38","缺失","","stem 无匹配 (PaymentStatus / payment-status)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\pay\enums\TradePlatform.java","413","55807a8062a7fab8e59a72448c6b2b04","缺失","","stem 无匹配 (TradePlatform / trade-platform)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\pay\enums\TradePlatformChannel.java","859","6224dbefd338c1f3ccd88c031c156998","缺失","","stem 无匹配 (TradePlatformChannel / trade-platform-channel)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\pay\enums\TradeTerminal.java","328","d2bfd52f4104d23d3c5fb12a73744189","缺失","","stem 无匹配 (TradeTerminal / trade-terminal)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\pay\PaymentApi.java","1082","e8fea35f2b770dc64a362b12308ea10e","部分迁移","g:\IHUI-AI\apps\web\src\lib\payment-api.ts","stem 匹配但大小差异大(1 个候选: PaymentApi)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\rocketmq\config\MessageTopicConfig.java","396","001887305c7cbec549e515318d011ecc","缺失","","stem 无匹配 (MessageTopicConfig / message-topic-config)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\rocketmq\enums\MessageTopic.java","366","83c6699f3b76a9571130fc84d86a4a95","缺失","","stem 无匹配 (MessageTopic / message-topic)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\rocketmq\message\SignUpMessage.java","550","708429737bfe8630c6f3d4956d01fabf","缺失","","stem 无匹配 (SignUpMessage / sign-up-message)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\api\rocketmq\producer\ProducerApi.java","1217","1d6b788b212a0abf217abad340605345","缺失","","stem 无匹配 (ProducerApi / producer-api)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\aspect\search\bean\Content.java","578","3cfce8d54455f7b1999d45e34e946f24","部分迁移","g:\IHUI-AI\apps\api\src\routes\content.ts | g:\IHUI-AI\apps\extension\.output\chrome-mv3\content-scripts\content.js | g:\IHUI-AI\apps\extension\entrypoints\content.ts","stem 匹配但大小差异大(5 个候选: Content)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\aspect\search\enums\TopicType.java","489","812fda66ab722de14971a006d48b25fd","缺失","","stem 无匹配 (TopicType / topic-type)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\aspect\search\Search.java","441","ba1a7f96385ea86d6653cabee4373d24","部分迁移","g:\IHUI-AI\apps\api\src\routes\search.ts","stem 匹配但大小差异大(1 个候选: Search)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\aspect\search\SearchAspect.java","2349","90802ae803b3db229e92828e9c5990a4","已迁移(重写)","g:\IHUI-AI\apps\api\src\plugins\search-aspect.ts","stem+大小相近(0.84x: SearchAspect)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryAdminListRequest.java","755","f7398050c7da60ad663e8d2c3f86a6ed","缺失","","stem 无匹配 (CategoryAdminListRequest / category-admin-list-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryCreateRequest.java","1793","0ae7ecc156747bd72ff93ab967977e79","缺失","","stem 无匹配 (CategoryCreateRequest / category-create-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryImageDeleteRequest.java","408","9396c41863252af600cb9b33b9264bcd","缺失","","stem 无匹配 (CategoryImageDeleteRequest / category-image-delete-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryImageDeleteResponse.java","274","1402cb0fdbd48d69e1f14e2a0baa8910","缺失","","stem 无匹配 (CategoryImageDeleteResponse / category-image-delete-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryImageUploadRequest.java","472","ce694307a12c6a2653fbbabbf3aaef52","缺失","","stem 无匹配 (CategoryImageUploadRequest / category-image-upload-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryImageUploadResponse.java","392","a06a32e0911c21bbd2d6ef83a0b1787a","缺失","","stem 无匹配 (CategoryImageUploadResponse / category-image-upload-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryListRequest.java","672","ef621406894a97895b502c534fab03d6","缺失","","stem 无匹配 (CategoryListRequest / category-list-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryResponse.java","1424","fe4a5b1561558311df8bb7678447b7cc","缺失","","stem 无匹配 (CategoryResponse / category-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryUpdateIsShowIndexRequest.java","564","40d666872ccfcbe3f2e99dd9e925a97c","缺失","","stem 无匹配 (CategoryUpdateIsShowIndexRequest / category-update-is-show-index-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryUpdateIsShowRequest.java","536","489c1afa23a3de199f7f3874f4f4155d","缺失","","stem 无匹配 (CategoryUpdateIsShowRequest / category-update-is-show-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\bean\CategoryUpdateRequest.java","1446","ef4212e5f5413f6f4c70d6accad76583","缺失","","stem 无匹配 (CategoryUpdateRequest / category-update-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\entity\Category.java","1496","42308de447a38d6ed327629d27a805f3","已迁移(重写)","g:\IHUI-AI\packages\api-client\src\endpoints\category.ts","stem+大小相近(1.41x: Category)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\entity\CategoryRelation.java","863","e242638dee546f44f0e80020221db528","缺失","","stem 无匹配 (CategoryRelation / category-relation)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\mapper\CategoryMapper.java","2784","676c2ddb9f6bf0b1d571a739a8deb2c3","缺失","","stem 无匹配 (CategoryMapper / category-mapper)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\mapper\CategoryRelationMapper.java","384","87bb72edf236ac1c24063293691b5431","缺失","","stem 无匹配 (CategoryRelationMapper / category-relation-mapper)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\service\CategoryRelationService.java","1544","e6a153970ce83a81d574b45240a21ac0","缺失","","stem 无匹配 (CategoryRelationService / category-relation-service)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\service\CategoryRelationServiceImpl.java","5312","df58242889a94a59177e01befa883d1f","缺失","","stem 无匹配 (CategoryRelationServiceImpl / category-relation-service-impl)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\service\CategoryService.java","1981","e4f91fab6fdd715e580ea80f52efe694","缺失","","stem 无匹配 (CategoryService / category-service)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\service\CategoryServiceImpl.java","4620","3a2acccff07570d710bba41457def70e","缺失","","stem 无匹配 (CategoryServiceImpl / category-service-impl)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\category\web\CategoryController.java","3907","ee8fce71dc61d2183036643b41ac0ca6","缺失","","stem 无匹配 (CategoryController / category-controller)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateCancelledRequest.java","349","8bb7843456c4b2b18353a36d780bdc91","缺失","","stem 无匹配 (CertificateCancelledRequest / certificate-cancelled-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateCreateRequest.java","853","9813ec960c4e9b535a21c036178a82d5","缺失","","stem 无匹配 (CertificateCreateRequest / certificate-create-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateDeleteRequest.java","346","8fcc1d6e13a6009b18105f47af132720","缺失","","stem 无匹配 (CertificateDeleteRequest / certificate-delete-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateExpiredRequest.java","347","7bd09922776d56246412a056324ef0ee","缺失","","stem 无匹配 (CertificateExpiredRequest / certificate-expired-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateGetByLessonIdRequest.java","502","96ae45386e5ed2513e54f7d140b59d54","缺失","","stem 无匹配 (CertificateGetByLessonIdRequest / certificate-get-by-lesson-id-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateGetRequest.java","343","49790ee6620f2f51be6a47220f8577e7","缺失","","stem 无匹配 (CertificateGetRequest / certificate-get-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateListRequest.java","937","32cf1c13f1060dab48b94f21ec92d366","缺失","","stem 无匹配 (CertificateListRequest / certificate-list-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateListResponse.java","558","632128fc01f51ba5b9f2e4491aaf3292","缺失","","stem 无匹配 (CertificateListResponse / certificate-list-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateResponse.java","3528","a48ee2744648066048fe30a1861fd03e","缺失","","stem 无匹配 (CertificateResponse / certificate-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateRevokedRequest.java","347","7efce06516dde29ee3b0d6be185e4c67","缺失","","stem 无匹配 (CertificateRevokedRequest / certificate-revoked-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateSuspendedRequest.java","349","f0ad0695690deecdac3525e39b3a5535","缺失","","stem 无匹配 (CertificateSuspendedRequest / certificate-suspended-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateTemplateActiveRequest.java","354","736f8441aa0e641286a2d94bc50a1d0e","缺失","","stem 无匹配 (CertificateTemplateActiveRequest / certificate-template-active-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateTemplateCreateRequest.java","3272","ef77ec1e2f1ce719215a46cde26f89b0","缺失","","stem 无匹配 (CertificateTemplateCreateRequest / certificate-template-create-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateTemplateDeleteRequest.java","354","ec18186de6a52299c594f28188b5e9b4","缺失","","stem 无匹配 (CertificateTemplateDeleteRequest / certificate-template-delete-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateTemplateGetRequest.java","351","f58401bdd8c82d2f3a2e0e7995a20c32","缺失","","stem 无匹配 (CertificateTemplateGetRequest / certificate-template-get-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateTemplateInactiveRequest.java","356","29f99bfb7d46ce838796582d7ef2666d","缺失","","stem 无匹配 (CertificateTemplateInactiveRequest / certificate-template-inactive-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateTemplateListRequest.java","822","48f8a0f7cad6a72b4acb581509f7d36e","缺失","","stem 无匹配 (CertificateTemplateListRequest / certificate-template-list-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateTemplateListResponse.java","590","62bbb3d10e424700c14a40d5654dca7b","缺失","","stem 无匹配 (CertificateTemplateListResponse / certificate-template-list-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateTemplateResponse.java","1969","404f94d6109a7a9426ac121e4de77e67","缺失","","stem 无匹配 (CertificateTemplateResponse / certificate-template-response)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateTemplateUpdateRequest.java","3067","a4056ea4dd0741bc1161110c8114976e","缺失","","stem 无匹配 (CertificateTemplateUpdateRequest / certificate-template-update-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\bean\CertificateValidRequest.java","345","4f61b954aa0a45b4158cc89b842cf1bd","缺失","","stem 无匹配 (CertificateValidRequest / certificate-valid-request)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\entity\Certificate.java","2816","5728993b16abf257850f7188dc41ba08","已迁移(重写)","g:\IHUI-AI\packages\database\src\schema\certificate.ts","stem+大小相近(1.51x: Certificate)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\entity\CertificateSerialNumber.java","829","2653e0dbeb1259bac648d0378a5c3940","缺失","","stem 无匹配 (CertificateSerialNumber / certificate-serial-number)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\entity\CertificateTemplate.java","2185","c98447c6ea61ce5fee7619d219da8079","缺失","","stem 无匹配 (CertificateTemplate / certificate-template)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\enums\CertificateStatus.java","1562","55f6dd7f2d93cca95867c8e4d7b327e5","缺失","","stem 无匹配 (CertificateStatus / certificate-status)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\enums\CertificateTemplateStatus.java","821","093f142651f274b14a72f2f0e6e60603","缺失","","stem 无匹配 (CertificateTemplateStatus / certificate-template-status)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\mapper\CertificateMapper.java","2880","6835dd8c374659dffb6f167cf097a127","缺失","","stem 无匹配 (CertificateMapper / certificate-mapper)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\mapper\CertificateSerialNumberMapper.java","1017","0e3c658415f11e32c649969c09ab51ee","缺失","","stem 无匹配 (CertificateSerialNumberMapper / certificate-serial-number-mapper)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\mapper\CertificateTemplateMapper.java","2353","af4f70a10f75da036354656541cd2db5","缺失","","stem 无匹配 (CertificateTemplateMapper / certificate-template-mapper)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\service\CertificateSerialNumberService.java","518","f048b0c4212f179b480fa00ad63177f4","缺失","","stem 无匹配 (CertificateSerialNumberService / certificate-serial-number-service)"
"edu-server","D:\历史项目存档\edu server\edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\certificate\service\CertificateSerialNumberServiceImpl.java","1584","626827b5f30c8c23938e29acda1276a3","缺失","","stem 无匹配 (CertificateSerialNumberServiceImpl / certificate-serial-number-service-impl)"
