source,httpMethod,path,mappedPath,normalizedPath,legacyFile,legacyClass,status,appliedRule,matchedRoutes,reason
"java","GET","/lesson/homework","/learn/homework","/learn/homework","edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\homework\web\HomeworkController.java","HomeworkController","已迁移","module:lesson→learn","GET /learn/homework (learn.ts:865)","精确匹配: GET /learn/homework"
"java","POST","/public-api/alipay/notify","/alipay/notify","/alipay/notify","edu service\edu service\ihui-ai-edu-pay-service\src\main\java\com\yjs\cloud\learning\pay\biz\alipay\web\AliPayNotifyController.java","AliPayNotifyController","缺失","prefix:/public-api→(strip)","","无匹配: POST /alipay/notify"
"java","POST","/posts","/articles","/articles","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\post\web\PostController.java","PostController","已迁移","module:posts→articles","POST /articles (content.ts:599)","精确匹配: POST /articles"
"java","DELETE","/posts/{id}","/articles/{id}","/articles/:id","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\post\web\PostController.java","PostController","已迁移","module:posts→articles","DELETE /articles/:id (content.ts:643)","精确匹配: DELETE /articles/:id"
"java","PUT","/posts","/articles","/articles","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\post\web\PostController.java","PostController","部分迁移","module:posts→articles","PUT /articles/:id (content.ts:617) | DELETE /articles/:id (content.ts:643)","路径前缀匹配: /articles → 2 个候选"
"java","GET","/posts","/articles","/articles","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\post\web\PostController.java","PostController","已迁移","module:posts→articles","GET /articles (articles.ts:20) | GET /articles (content.ts:592)","精确匹配: GET /articles"
"java","GET","/posts/{id}","/articles/{id}","/articles/:id","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\post\web\PostController.java","PostController","部分迁移","module:posts→articles","GET /articles (articles.ts:20) | GET /articles (content.ts:592) | POST /articles (content.ts:599)","路径前缀匹配: /articles/:id → 5 个候选"
"java","GET","/report/lesson/sign","/reports/lesson/sign","/reports/lesson/sign","edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\report\web\ReportController.java","ReportController","缺失","module:report→reports","","无匹配: GET /reports/lesson/sign"
"java","GET","/report/lesson/study","/reports/lesson/study","/reports/lesson/study","edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\report\web\ReportController.java","ReportController","缺失","module:report→reports","","无匹配: GET /reports/lesson/study"
"java","GET","/report/member/study","/reports/member/study","/reports/member/study","edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\report\web\ReportController.java","ReportController","缺失","module:report→reports","","无匹配: GET /reports/member/study"
"java","GET","/report/company/member/signup","/reports/company/member/signup","/reports/company/member/signup","edu service\edu service\ihui-ai-edu-learn-service\src\main\java\com\yjs\cloud\learning\learn\biz\report\web\ReportController.java","ReportController","缺失","module:report→reports","","无匹配: GET /reports/company/member/signup"
"java","POST","/auth-api/invoice/title","/invoices/title","/invoices/title","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceTitleController.java","InvoiceTitleController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: POST /invoices/title"
"java","POST","/invoice/title","/invoices/title","/invoices/title","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceTitleController.java","InvoiceTitleController","缺失","module:invoice→invoices","","无匹配: POST /invoices/title"
"java","PUT","/auth-api/invoice/title","/invoices/title","/invoices/title","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceTitleController.java","InvoiceTitleController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: PUT /invoices/title"
"java","PUT","/invoice/title","/invoices/title","/invoices/title","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceTitleController.java","InvoiceTitleController","缺失","module:invoice→invoices","","无匹配: PUT /invoices/title"
"java","GET","/auth-api/invoice/title","/invoices/title","/invoices/title","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceTitleController.java","InvoiceTitleController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: GET /invoices/title"
"java","GET","/invoice/title/list","/invoices/title/list","/invoices/title/list","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceTitleController.java","InvoiceTitleController","缺失","module:invoice→invoices","","无匹配: GET /invoices/title/list"
"java","GET","/auth-api/invoice/title/list","/invoices/title/list","/invoices/title/list","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceTitleController.java","InvoiceTitleController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: GET /invoices/title/list"
"java","DELETE","/auth-api/invoice/title","/invoices/title","/invoices/title","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceTitleController.java","InvoiceTitleController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: DELETE /invoices/title"
"java","DELETE","/invoice/title","/invoices/title","/invoices/title","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceTitleController.java","InvoiceTitleController","缺失","module:invoice→invoices","","无匹配: DELETE /invoices/title"
"java","POST","/auth-api/trade/payment","/order/payment","/order/payment","edu service\edu service\ihui-ai-edu-pay-service\src\main\java\com\yjs\cloud\learning\pay\biz\base\web\TradeController.java","TradeController","部分迁移","prefix:/auth-api→(strip); module:trade→order","GET /order/generate (agent-buy.ts:383) | POST /order/validate (agent-buy.ts:402)","业务模块匹配: order"
"java","POST","/trade/refund","/order/refund","/order/refund","edu service\edu service\ihui-ai-edu-pay-service\src\main\java\com\yjs\cloud\learning\pay\biz\base\web\TradeController.java","TradeController","部分迁移","module:trade→order","GET /order/generate (agent-buy.ts:383) | POST /order/validate (agent-buy.ts:402)","业务模块匹配: order"
"java","POST","/auth-api/invoice/application","/invoices/application","/invoices/application","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: POST /invoices/application"
"java","POST","/invoice/application","/invoices/application","/invoices/application","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","module:invoice→invoices","","无匹配: POST /invoices/application"
"java","PUT","/auth-api/invoice/application","/invoices/application","/invoices/application","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: PUT /invoices/application"
"java","PUT","/invoice/application","/invoices/application","/invoices/application","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","module:invoice→invoices","","无匹配: PUT /invoices/application"
"java","GET","/auth-api/invoice/application","/invoices/application","/invoices/application","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: GET /invoices/application"
"java","GET","/invoice/application/list","/invoices/application/list","/invoices/application/list","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","module:invoice→invoices","","无匹配: GET /invoices/application/list"
"java","GET","/auth-api/invoice/application/list","/invoices/application/list","/invoices/application/list","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: GET /invoices/application/list"
"java","DELETE","/auth-api/invoice/application","/invoices/application","/invoices/application","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","prefix:/auth-api→(strip); module:invoice→invoices","","无匹配: DELETE /invoices/application"
"java","DELETE","/invoice/application","/invoices/application","/invoices/application","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","module:invoice→invoices","","无匹配: DELETE /invoices/application"
"java","POST","/invoice/application/approved","/invoices/application/approved","/invoices/application/approved","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","module:invoice→invoices","","无匹配: POST /invoices/application/approved"
"java","POST","/invoice/application/rejected","/invoices/application/rejected","/invoices/application/rejected","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","module:invoice→invoices","","无匹配: POST /invoices/application/rejected"
"java","POST","/invoice/application/invoicing","/invoices/application/invoicing","/invoices/application/invoicing","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","module:invoice→invoices","","无匹配: POST /invoices/application/invoicing"
"java","POST","/invoice/application/invoiced","/invoices/application/invoiced","/invoices/application/invoiced","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","module:invoice→invoices","","无匹配: POST /invoices/application/invoiced"
"java","POST","/invoice/application/canceled","/invoices/application/canceled","/invoices/application/canceled","edu service\edu service\ihui-ai-edu-order-service\src\main\java\com\yjs\cloud\learning\order\biz\invoice\web\InvoiceApplicationController.java","InvoiceApplicationController","缺失","module:invoice→invoices","","无匹配: POST /invoices/application/canceled"
"java","GET","/department/list","/organizations/list","/organizations/list","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\department\web\DepartmentController.java","DepartmentController","已迁移","module:department→organizations","GET /organizations/list (organization.ts:59)","精确匹配: GET /organizations/list"
"java","POST","/department","/organizations","/organizations","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\department\web\DepartmentController.java","DepartmentController","已迁移","module:department→organizations","POST /organizations (organization.ts:108)","精确匹配: POST /organizations"
"java","GET","/department","/organizations","/organizations","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\department\web\DepartmentController.java","DepartmentController","部分迁移","module:department→organizations","GET /organizations/list (organization.ts:59) | PUT /organizations/:id (organization.ts:142) | DELETE /organizations/:id (organization.ts:182)","路径前缀匹配: /organizations → 8 个候选"
"java","PUT","/department","/organizations","/organizations","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\department\web\DepartmentController.java","DepartmentController","部分迁移","module:department→organizations","GET /organizations/list (organization.ts:59) | PUT /organizations/:id (organization.ts:142) | DELETE /organizations/:id (organization.ts:182)","路径前缀匹配: /organizations → 8 个候选"
"java","DELETE","/department","/organizations","/organizations","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\department\web\DepartmentController.java","DepartmentController","部分迁移","module:department→organizations","GET /organizations/list (organization.ts:59) | PUT /organizations/:id (organization.ts:142) | DELETE /organizations/:id (organization.ts:182)","路径前缀匹配: /organizations → 8 个候选"
"java","GET","/department/by-user-id","/organizations/by-user-id","/organizations/by-user-id","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\base\department\web\DepartmentController.java","DepartmentController","部分迁移","module:department→organizations","POST /organizations (organization.ts:108)","路径前缀匹配: /organizations/by-user-id → 1 个候选"
"java","POST","/lecturer","/users","/users","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\biz\lecturer\web\LecturerController.java","LecturerController","部分迁移","module:lecturer→users","GET /users/course-users (admin-auth-edu-routes.ts:396) | POST /users/:id/resetPwd (admin.ts:613) | GET /users/:id/roles (rbac.ts:528)","路径前缀匹配: /users → 4 个候选"
"java","PUT","/lecturer","/users","/users","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\biz\lecturer\web\LecturerController.java","LecturerController","部分迁移","module:lecturer→users","GET /users/course-users (admin-auth-edu-routes.ts:396) | POST /users/:id/resetPwd (admin.ts:613) | GET /users/:id/roles (rbac.ts:528)","路径前缀匹配: /users → 4 个候选"
"java","DELETE","/lecturer","/users","/users","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\biz\lecturer\web\LecturerController.java","LecturerController","部分迁移","module:lecturer→users","GET /users/course-users (admin-auth-edu-routes.ts:396) | POST /users/:id/resetPwd (admin.ts:613) | GET /users/:id/roles (rbac.ts:528)","路径前缀匹配: /users → 4 个候选"
"java","GET","/lecturer/list","/users/list","/users/list","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\biz\lecturer\web\LecturerController.java","LecturerController","部分迁移","module:lecturer→users","GET /users (ranking.ts:26)","路径前缀匹配: /users/list → 1 个候选"
"java","GET","/lecturer","/users","/users","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\biz\lecturer\web\LecturerController.java","LecturerController","已迁移","module:lecturer→users","GET /users (ranking.ts:26)","精确匹配: GET /users"
"java","GET","/public-api/lecturer","/users","/users","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\biz\lecturer\web\LecturerController.java","LecturerController","已迁移","prefix:/public-api→(strip); module:lecturer→users","GET /users (ranking.ts:26)","精确匹配: GET /users"
"java","GET","/public-api/ding-talk/config","/ding-talk/config","/ding-talk/config","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\biz\dingtalk\web\DingTalkController.java","DingTalkController","缺失","prefix:/public-api→(strip)","","无匹配: GET /ding-talk/config"
"java","GET","/public-api/ding-talk/user/by-code","/ding-talk/user/by-code","/ding-talk/user/by-code","edu service\edu service\ihui-ai-edu-usercenter-service\src\main\java\com\yjs\cloud\learning\usercenter\biz\dingtalk\web\DingTalkController.java","DingTalkController","缺失","prefix:/public-api→(strip)","","无匹配: GET /ding-talk/user/by-code"
"java","POST","login","/auth","/auth","ljd-交接文件\ai-smart-society-java\ruoyi-auth\src\main\java\com\ruoyi\auth\controller\TokenController.java","TokenController","部分迁移","module:login→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","路径前缀匹配: /auth → 52 个候选"
"java","DELETE","logout","/auth","/auth","ljd-交接文件\ai-smart-society-java\ruoyi-auth\src\main\java\com\ruoyi\auth\controller\TokenController.java","TokenController","部分迁移","module:logout→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","路径前缀匹配: /auth → 52 个候选"
"java","POST","refresh","/auth","/auth","ljd-交接文件\ai-smart-society-java\ruoyi-auth\src\main\java\com\ruoyi\auth\controller\TokenController.java","TokenController","部分迁移","module:refresh→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","路径前缀匹配: /auth → 52 个候选"
"java","POST","register","/auth","/auth","ljd-交接文件\ai-smart-society-java\ruoyi-auth\src\main\java\com\ruoyi\auth\controller\TokenController.java","TokenController","部分迁移","module:register→auth","GET /auth/info (auth-extended.ts:301) | PUT /auth/profile (auth-extended.ts:319) | PUT /auth/profile/password (auth-extended.ts:344)","路径前缀匹配: /auth → 52 个候选"
"java","POST","/zhsWithdrawal/searchCount","/withdrawal/searchCount","/withdrawal/searchcount","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsWithdrawalController.java","ZhsWithdrawalController","部分迁移","module:zhsWithdrawal→withdrawal","GET /withdrawal/list (agent-extended.ts:572) | GET /withdrawal/summary (agent-extended.ts:592) | POST /withdrawal/create (agent-extended.ts:616)","业务模块匹配: withdrawal"
"java","POST","/zhsWithdrawal/withdrawal","/withdrawal/withdrawal","/withdrawal/withdrawal","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsWithdrawalController.java","ZhsWithdrawalController","部分迁移","module:zhsWithdrawal→withdrawal","GET /withdrawal/list (agent-extended.ts:572) | GET /withdrawal/summary (agent-extended.ts:592) | POST /withdrawal/create (agent-extended.ts:616)","业务模块匹配: withdrawal"
"java","POST","/zhsWithdrawal/withdrawalRecord","/withdrawal/withdrawalRecord","/withdrawal/withdrawalrecord","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsWithdrawalController.java","ZhsWithdrawalController","部分迁移","module:zhsWithdrawal→withdrawal","GET /withdrawal/list (agent-extended.ts:572) | GET /withdrawal/summary (agent-extended.ts:592) | POST /withdrawal/create (agent-extended.ts:616)","业务模块匹配: withdrawal"
"java","POST","/zhsWithdrawal/getWithdrawal","/withdrawal/getWithdrawal","/withdrawal/getwithdrawal","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsWithdrawalController.java","ZhsWithdrawalController","部分迁移","module:zhsWithdrawal→withdrawal","GET /withdrawal/list (agent-extended.ts:572) | GET /withdrawal/summary (agent-extended.ts:592) | POST /withdrawal/create (agent-extended.ts:616)","业务模块匹配: withdrawal"
"java","GET","/product_identity/list","/zhs-identity/list","/zhs-identity/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsProductIdentityController.java","ZhsProductIdentityController","部分迁移","module:product_identity→zhs-identity","GET /zhs-identity (admin/zhs-identity.ts:14) | POST /zhs-identity (admin/zhs-identity.ts:46)","路径前缀匹配: /zhs-identity/list → 2 个候选"
"java","GET","/product_identity/getInfo","/zhs-identity/getInfo","/zhs-identity/getinfo","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsProductIdentityController.java","ZhsProductIdentityController","部分迁移","module:product_identity→zhs-identity","GET /zhs-identity (admin/zhs-identity.ts:14) | POST /zhs-identity (admin/zhs-identity.ts:46)","路径前缀匹配: /zhs-identity/getinfo → 2 个候选"
"java","GET","/information/dictionary","/news/dictionary","/news/dictionary","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsInformationController.java","ZhsInformationController","部分迁移","module:information→news","GET /news/categories (news.ts:101) | GET /news/hot (news.ts:107) | GET /news/articles (news.ts:123)","业务模块匹配: news"
"java","GET","/information/list","/news/list","/news/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsInformationController.java","ZhsInformationController","部分迁移","module:information→news","GET /news/categories (news.ts:101) | GET /news/hot (news.ts:107) | GET /news/articles (news.ts:123)","业务模块匹配: news"
"java","GET","/flow/orderList","/workflows/orderList","/workflows/orderlist","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","module:flow→workflows","","无匹配: GET /workflows/orderlist"
"java","GET","/flow/list","/workflows/list","/workflows/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","module:flow→workflows","","无匹配: GET /workflows/list"
"java","GET","/flow/getStatistics","/workflows/getStatistics","/workflows/getstatistics","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","module:flow→workflows","","无匹配: GET /workflows/getstatistics"
"java","GET","/flow/getTraderTeam","/workflows/getTraderTeam","/workflows/gettraderteam","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","module:flow→workflows","","无匹配: GET /workflows/gettraderteam"
"java","GET","/flow/getTraderTeamByCenter","/workflows/getTraderTeamByCenter","/workflows/gettraderteambycenter","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","module:flow→workflows","","无匹配: GET /workflows/gettraderteambycenter"
"java","GET","/examine/list","/examine/list","/examine/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","已迁移","module:examine→examine","GET /examine/list (agents.ts:735)","精确匹配: GET /examine/list"
"java","GET","/examine/{id}","/examine/{id}","/examine/:id","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","部分迁移","module:examine→examine","POST /examine (admin-extended.ts:188)","路径前缀匹配: /examine/:id → 1 个候选"
"java","DELETE","/examine/{ids}","/examine/{ids}","/examine/:ids","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","部分迁移","module:examine→examine","POST /examine (admin-extended.ts:188)","路径前缀匹配: /examine/:ids → 1 个候选"
"java","PUT","/examine/pass","/examine/pass","/examine/pass","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","部分迁移","module:examine→examine","POST /examine (admin-extended.ts:188) | POST /examine/pass (admin-extended.ts:211)","路径前缀匹配: /examine/pass → 2 个候选"
"java","PUT","/examine/reject","/examine/reject","/examine/reject","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","部分迁移","module:examine→examine","POST /examine (admin-extended.ts:188) | POST /examine/reject (admin-extended.ts:221)","路径前缀匹配: /examine/reject → 2 个候选"
"java","GET","/zhs_agent_buy/list","/buy/list","/buy/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","已迁移","module:zhs_agent_buy→buy","GET /buy/list (agent-extended.ts:521)","精确匹配: GET /buy/list"
"java","GET","/zhs_agent_buy/{id}","/buy/{id}","/buy/:id","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","已迁移","module:zhs_agent_buy→buy","GET /buy/:id (agent-extended.ts:537)","精确匹配: GET /buy/:id"
"java","DELETE","/zhs_agent_buy/{ids}","/buy/{ids}","/buy/:ids","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","module:zhs_agent_buy→buy","","无匹配: DELETE /buy/:ids"
"java","GET","/zhs_agent_buy/user/{bugUuid}/agent/{agentId}","/buy/user/{bugUuid}/agent/{agentId}","/buy/user/:buguuid/agent/:agentid","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","module:zhs_agent_buy→buy","","无匹配: GET /buy/user/:buguuid/agent/:agentid"
"java","GET","/zhs_agent_buy/order/{orderNo}","/buy/order/{orderNo}","/buy/order/:orderno","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","部分迁移","module:zhs_agent_buy→buy","GET /buy/order/generate (agent-extended.ts:852) | POST /buy/order/validate (agent-extended.ts:871)","路径前缀匹配: /buy/order/:orderno → 2 个候选"
"java","GET","/zhs_agent_buy/unsettled","/buy/unsettled","/buy/unsettled","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","module:zhs_agent_buy→buy","","无匹配: GET /buy/unsettled"
"java","GET","/zhs_agent_buy/expired","/buy/expired","/buy/expired","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","module:zhs_agent_buy→buy","","无匹配: GET /buy/expired"
"java","PUT","/zhs_agent_buy/{id}/expire","/buy/{id}/expire","/buy/:id/expire","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","部分迁移","module:zhs_agent_buy→buy","GET /buy/:id (agent-extended.ts:537) | PUT /buy/:id (agent-extended.ts:901) | DELETE /buy/:id (agent-extended.ts:924)","路径前缀匹配: /buy/:id/expire → 4 个候选"
"java","PUT","/zhs_agent_buy/{id}/settle","/buy/{id}/settle","/buy/:id/settle","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","部分迁移","module:zhs_agent_buy→buy","GET /buy/:id (agent-extended.ts:537) | PUT /buy/:id (agent-extended.ts:901) | DELETE /buy/:id (agent-extended.ts:924)","路径前缀匹配: /buy/:id/settle → 4 个候选"
"java","GET","/zhs_activity/get","/zhs-activity/get","/zhs-activity/get","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsActivityController.java","ZhsActivityController","部分迁移","module:zhs_activity→zhs-activity","GET /zhs-activity (admin/zhs-activity.ts:14) | POST /zhs-activity (admin/zhs-activity.ts:35)","路径前缀匹配: /zhs-activity/get → 2 个候选"
"java","GET","/zhs_activity/{id}","/zhs-activity/{id}","/zhs-activity/:id","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsActivityController.java","ZhsActivityController","部分迁移","module:zhs_activity→zhs-activity","GET /zhs-activity (admin/zhs-activity.ts:14) | POST /zhs-activity (admin/zhs-activity.ts:35) | PUT /zhs-activity/:id (admin/zhs-activity.ts:48)","路径前缀匹配: /zhs-activity/:id → 4 个候选"
"java","POST","/pay/initiatePay","/pay/initiatePay","/pay/initiatepay","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/initiatepay → 2 个候选"
"java","POST","/pay/app/initiatePay","/pay/app/initiatePay","/pay/app/initiatepay","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/app/initiatepay → 2 个候选"
"java","POST","/pay/updateStatus","/pay/updateStatus","/pay/updatestatus","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\WXPayNowController.java","WXPayNowController","部分迁移","","POST /pay (zhs-course.ts:513) | GET /pay (zhs-course.ts:883)","路径前缀匹配: /pay/updatestatus → 2 个候选"
