module,legacyKey,normalizedKey,leaf,originalFirstSeg,currentRepoMatches,decision,evalReason
"auth_user_margin","authUserMargin.tokenFree","auth_user_margin.token_free","token_free","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.inputTokenFree","auth_user_margin.input_token_free","input_token_free","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.aument","auth_user_margin.aument","aument","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.inputAument","auth_user_margin.input_aument","input_aument","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.field1","auth_user_margin.field1","field1","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.inputField1","auth_user_margin.input_field1","input_field1","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.field2","auth_user_margin.field2","field2","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.inputField2","auth_user_margin.input_field2","input_field2","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.field3","auth_user_margin.field3","field3","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.inputField3","auth_user_margin.input_field3","input_field3","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.addAuthUserMargin","auth_user_margin.add_auth_user_margin","add_auth_user_margin","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.editAuthUserMargin","auth_user_margin.edit_auth_user_margin","edit_auth_user_margin","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"auth_user_margin","authUserMargin.confirmDeleteAuthUserMargin","auth_user_margin.confirm_delete_auth_user_margin","confirm_delete_auth_user_margin","authUserMargin","","废弃","模块 ""auth_user_margin"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary","category_dictionary","category_dictionary","categoryDictionary","","废弃","命名空间根标识 ""categoryDictionary"" 无实际文案内容,无需迁移"
"category_dictionary","categoryDictionary.inputCode","category_dictionary.input_code","input_code","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary.inputName","category_dictionary.input_name","input_name","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary.inputPrentId","category_dictionary.input_prent_id","input_prent_id","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary.inputTypeId","category_dictionary.input_type_id","input_type_id","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary.img","category_dictionary.img","img","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary.butImg","category_dictionary.but_img","but_img","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary.isInvalidRequired","category_dictionary.is_invalid_required","is_invalid_required","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary.addCategoryDictionary","category_dictionary.add_category_dictionary","add_category_dictionary","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary.editCategoryDictionary","category_dictionary.edit_category_dictionary","edit_category_dictionary","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"category_dictionary","categoryDictionary.confirmDeleteCategoryDictionary","category_dictionary.confirm_delete_category_dictionary","confirm_delete_category_dictionary","categoryDictionary","","废弃","模块 ""category_dictionary"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo","course_video","course_video","courseVideo","","废弃","命名空间根标识 ""courseVideo"" 无实际文案内容,无需迁移"
"course_video","courseVideo.inputCourseId","course_video.input_course_id","input_course_id","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.videoTitle","course_video.video_title","video_title","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputVideoTitle","course_video.input_video_title","input_video_title","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputVideoPath","course_video.input_video_path","input_video_path","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputLecturer","course_video.input_lecturer","input_lecturer","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputDuration","course_video.input_duration","input_duration","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputAdjunctUrl","course_video.input_adjunct_url","input_adjunct_url","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.isPay","course_video.is_pay","is_pay","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputIsPay","course_video.input_is_pay","input_is_pay","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputAmount","course_video.input_amount","input_amount","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputAgentIds","course_video.input_agent_ids","input_agent_ids","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputHot","course_video.input_hot","input_hot","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputCollect","course_video.input_collect","input_collect","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.inputCreator","course_video.input_creator","input_creator","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.selectVideoFile","course_video.select_video_file","select_video_file","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.uploadComplete","course_video.upload_complete","upload_complete","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.calculatingHash","course_video.calculating_hash","calculating_hash","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.videoPathRequired","course_video.video_path_required","video_path_required","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.auditStatusRequired","course_video.audit_status_required","audit_status_required","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.addCourseVideo","course_video.add_course_video","add_course_video","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.editCourseVideo","course_video.edit_course_video","edit_course_video","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_video","courseVideo.confirmDeleteCourseVideo","course_video.confirm_delete_course_video","confirm_delete_course_video","courseVideo","","废弃","模块 ""course_video"" 为旧项目特有功能,新项目无对应实现"
"course_pay","coursePay","course_pay","course_pay","coursePay","","废弃","命名空间根标识 ""coursePay"" 无实际文案内容,无需迁移"
"course_pay","coursePay.inputCourseId","course_pay.input_course_id","input_course_id","coursePay","","废弃","模块 ""course_pay"" 为旧项目特有功能,新项目无对应实现"
"course_pay","coursePay.inputPayType","course_pay.input_pay_type","input_pay_type","coursePay","","废弃","模块 ""course_pay"" 为旧项目特有功能,新项目无对应实现"
"course_pay","coursePay.payTypeFree","course_pay.pay_type_free","pay_type_free","coursePay","","废弃","模块 ""course_pay"" 为旧项目特有功能,新项目无对应实现"
