source,legacyKey,normalizedKey,sourceFiles,status,matchedKeys,reason
"new","","news_detail.official_news","","无需迁移","newsDetail.officialNews","当前仓库新增 key(无 D 盘对应)"
"new","","news_detail.read","","无需迁移","newsDetail.read","当前仓库新增 key(无 D 盘对应)"
"new","","statistics_page.zero_hour","","无需迁移","statisticsPage.zeroHour","当前仓库新增 key(无 D 盘对应)"
"new","","support_tickets.merged","","无需迁移","supportTickets.merged","当前仓库新增 key(无 D 盘对应)"
"new","","user_page.no_study_content","","无需迁移","userPage.noStudyContent","当前仓库新增 key(无 D 盘对应)"
"new","","user_page.views","","无需迁移","userPage.views","当前仓库新增 key(无 D 盘对应)"
"new","","user_page.no_text_content","","无需迁移","userPage.noTextContent","当前仓库新增 key(无 D 盘对应)"
"new","","user_page.no_image_content","","无需迁移","userPage.noImageContent","当前仓库新增 key(无 D 盘对应)"
"new","","user_page.no_video_content","","无需迁移","userPage.noVideoContent","当前仓库新增 key(无 D 盘对应)"
"new","","member_learn_record.learn_days","","无需迁移","memberLearnRecord.learnDays","当前仓库新增 key(无 D 盘对应)"
"new","","member_learn_record.learn_minutes","","无需迁移","memberLearnRecord.learnMinutes","当前仓库新增 key(无 D 盘对应)"
"new","","member_learn_record.continuous_days","","无需迁移","memberLearnRecord.continuousDays","当前仓库新增 key(无 D 盘对应)"
"new","","member_learn_record.today","","无需迁移","memberLearnRecord.today","当前仓库新增 key(无 D 盘对应)"
"new","","member_learn_record.empty","","无需迁移","memberLearnRecord.empty","当前仓库新增 key(无 D 盘对应)"
"new","","member_personal.change_avatar","","无需迁移","memberPersonal.changeAvatar","当前仓库新增 key(无 D 盘对应)"
"new","","member_personal.secret","","无需迁移","memberPersonal.secret","当前仓库新增 key(无 D 盘对应)"
"new","","member_personal.school","","无需迁移","memberPersonal.school","当前仓库新增 key(无 D 盘对应)"
"new","","member_personal.profession","","无需迁移","memberPersonal.profession","当前仓库新增 key(无 D 盘对应)"
"new","","member_personal.bio","","无需迁移","memberPersonal.bio","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.search_placeholder","","无需迁移","resourceList.searchPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.type_placeholder","","无需迁移","resourceList.typePlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.type_doc","","无需迁移","resourceList.typeDoc","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.type_video","","无需迁移","resourceList.typeVideo","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.type_archive","","无需迁移","resourceList.typeArchive","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.sort_new","","无需迁移","resourceList.sortNew","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.sort_hot","","无需迁移","resourceList.sortHot","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.sort_download","","无需迁移","resourceList.sortDownload","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.top","","无需迁移","resourceList.top","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.free","","无需迁移","resourceList.free","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.points","","无需迁移","resourceList.points","当前仓库新增 key(无 D 盘对应)"
"new","","resource_list.empty","","无需迁移","resourceList.empty","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.hot_search","","无需迁移","searchPage.hotSearch","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.empty_hot","","无需迁移","searchPage.emptyHot","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.result_summary","","无需迁移","searchPage.resultSummary","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.no_result","","无需迁移","searchPage.noResult","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.type_agent","","无需迁移","searchPage.typeAgent","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.type_course","","无需迁移","searchPage.typeCourse","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.type_content","","无需迁移","searchPage.typeContent","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.type_ask","","无需迁移","searchPage.typeAsk","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.type_circle","","无需迁移","searchPage.typeCircle","当前仓库新增 key(无 D 盘对应)"
"new","","search_page.xxx","","无需迁移","searchPage.xxx","当前仓库新增 key(无 D 盘对应)"
"new","","dev_pay_card.related_order_no","","无需迁移","devPayCard.relatedOrderNo","当前仓库新增 key(无 D 盘对应)"
"new","","dev_pay_card.order_time","","无需迁移","devPayCard.orderTime","当前仓库新增 key(无 D 盘对应)"
"new","","dev_pay_card.purchased","","无需迁移","devPayCard.purchased","当前仓库新增 key(无 D 盘对应)"
"new","","dev_pay_card.settled","","无需迁移","devPayCard.settled","当前仓库新增 key(无 D 盘对应)"
"new","","dev_pay_card.pending","","无需迁移","devPayCard.pending","当前仓库新增 key(无 D 盘对应)"
"new","","dev_pay_card.no_discount","","无需迁移","devPayCard.noDiscount","当前仓库新增 key(无 D 盘对应)"
"new","","dev_pay_card.discount80","","无需迁移","devPayCard.discount80","当前仓库新增 key(无 D 盘对应)"
"new","","dev_pay_card.discount70","","无需迁移","devPayCard.discount70","当前仓库新增 key(无 D 盘对应)"
"new","","dev_pay_card.discount50","","无需迁移","devPayCard.discount50","当前仓库新增 key(无 D 盘对应)"
"new","","refund_status.timeline_title","","无需迁移","refundStatus.timelineTitle","当前仓库新增 key(无 D 盘对应)"
"new","","refund_status.operator","","无需迁移","refundStatus.operator","当前仓库新增 key(无 D 盘对应)"
"new","","refund_status.evidence_title","","无需迁移","refundStatus.evidenceTitle","当前仓库新增 key(无 D 盘对应)"
"new","","refund_status.cancel_refund","","无需迁移","refundStatus.cancelRefund","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.close_label","","无需迁移","sensitiveAction.closeLabel","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.send_code","","无需迁移","sensitiveAction.sendCode","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.code_sent_prefix","","无需迁移","sensitiveAction.codeSentPrefix","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.code_sent_suffix","","无需迁移","sensitiveAction.codeSentSuffix","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.enter_code","","无需迁移","sensitiveAction.enterCode","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.resend_with_cooldown","","无需迁移","sensitiveAction.resendWithCooldown","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.resend","","无需迁移","sensitiveAction.resend","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.verify_success","","无需迁移","sensitiveAction.verifySuccess","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.continue_action","","无需迁移","sensitiveAction.continueAction","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.channel_sms","","无需迁移","sensitiveAction.channelSms","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.channel_email","","无需迁移","sensitiveAction.channelEmail","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.channel_totp","","无需迁移","sensitiveAction.channelTotp","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.channel_password","","无需迁移","sensitiveAction.channelPassword","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.channel_push","","无需迁移","sensitiveAction.channelPush","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.default_description","","无需迁移","sensitiveAction.defaultDescription","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.code_expired","","无需迁移","sensitiveAction.codeExpired","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.need_verification","","无需迁移","sensitiveAction.needVerification","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.code_sent_with_ttl","","无需迁移","sensitiveAction.codeSentWithTtl","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.apply_failed","","无需迁移","sensitiveAction.applyFailed","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.verify_failed_retry","","无需迁移","sensitiveAction.verifyFailedRetry","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.code_error","","无需迁移","sensitiveAction.codeError","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.verify_success_announce","","无需迁移","sensitiveAction.verifySuccessAnnounce","当前仓库新增 key(无 D 盘对应)"
"new","","sensitive_action.verify_failed","","无需迁移","sensitiveAction.verifyFailed","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.video","","无需迁移","studyAddVideo.video","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.collection_title","","无需迁移","studyAddVideo.collectionTitle","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.title_placeholder","","无需迁移","studyAddVideo.titlePlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.desc_placeholder","","无需迁移","studyAddVideo.descPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.search_agent","","无需迁移","studyAddVideo.searchAgent","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.remark_placeholder","","无需迁移","studyAddVideo.remarkPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.add_link","","无需迁移","studyAddVideo.addLink","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.add_resource_link","","无需迁移","studyAddVideo.addResourceLink","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.link_placeholder","","无需迁移","studyAddVideo.linkPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.publish","","无需迁移","studyAddVideo.publish","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.shelf","","无需迁移","studyAddVideo.shelf","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.upload_next","","无需迁移","studyAddVideo.uploadNext","当前仓库新增 key(无 D 盘对应)"
"new","","study_add_video.done","","无需迁移","studyAddVideo.done","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.not_exist","","无需迁移","learnDetail.notExist","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.teacher","","无需迁移","learnDetail.teacher","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.learn_count","","无需迁移","learnDetail.learnCount","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.buy_now","","无需迁移","learnDetail.buyNow","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.learn_now","","无需迁移","learnDetail.learnNow","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.continue_learn","","无需迁移","learnDetail.continueLearn","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.favorited","","无需迁移","learnDetail.favorited","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.favorite","","无需迁移","learnDetail.favorite","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.chapters","","无需迁移","learnDetail.chapters","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.no_chapters","","无需迁移","learnDetail.noChapters","当前仓库新增 key(无 D 盘对应)"
"new","","learn_detail.reviews","","无需迁移","learnDetail.reviews","当前仓库新增 key(无 D 盘对应)"
"new","","learn_payment_confirm.start_learn","","无需迁移","learnPaymentConfirm.startLearn","当前仓库新增 key(无 D 盘对应)"
"new","","learn_payment_confirm.view_more","","无需迁移","learnPaymentConfirm.viewMore","当前仓库新增 key(无 D 盘对应)"
"new","","feedback_page.no_records","","无需迁移","feedbackPage.noRecords","当前仓库新增 key(无 D 盘对应)"
"new","","feedback_page.contact","","无需迁移","feedbackPage.contact","当前仓库新增 key(无 D 盘对应)"
"new","","feedback_page.back_to_submit","","无需迁移","feedbackPage.backToSubmit","当前仓库新增 key(无 D 盘对应)"
"new","","learn_certificate.no_certificate","","无需迁移","learnCertificate.noCertificate","当前仓库新增 key(无 D 盘对应)"
"new","","learn_certificate.issue_time","","无需迁移","learnCertificate.issueTime","当前仓库新增 key(无 D 盘对应)"
"new","","learn_certificate.breadcrumb_course","","无需迁移","learnCertificate.breadcrumbCourse","当前仓库新增 key(无 D 盘对应)"
"new","","learn_certificate.breadcrumb_my_certificate","","无需迁移","learnCertificate.breadcrumbMyCertificate","当前仓库新增 key(无 D 盘对应)"
"new","","learn_list.all","","无需迁移","learnList.all","当前仓库新增 key(无 D 盘对应)"
"new","","learn_list.search_placeholder","","无需迁移","learnList.searchPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","learn_list.no_courses","","无需迁移","learnList.noCourses","当前仓库新增 key(无 D 盘对应)"
"new","","learn_list.breadcrumb_course","","无需迁移","learnList.breadcrumbCourse","当前仓库新增 key(无 D 盘对应)"
"new","","learn_list.breadcrumb_list","","无需迁移","learnList.breadcrumbList","当前仓库新增 key(无 D 盘对应)"
"new","","learn_map.no_maps","","无需迁移","learnMap.noMaps","当前仓库新增 key(无 D 盘对应)"
"new","","learn_map.click_to_learn","","无需迁移","learnMap.clickToLearn","当前仓库新增 key(无 D 盘对应)"
"new","","learn_map.breadcrumb_course","","无需迁移","learnMap.breadcrumbCourse","当前仓库新增 key(无 D 盘对应)"
"new","","learn_map.breadcrumb_map","","无需迁移","learnMap.breadcrumbMap","当前仓库新增 key(无 D 盘对应)"
"new","","learn_play.select_chapter","","无需迁移","learnPlay.selectChapter","当前仓库新增 key(无 D 盘对应)"
"new","","learn_play.chapters","","无需迁移","learnPlay.chapters","当前仓库新增 key(无 D 盘对应)"
"new","","learn_topic.no_topics","","无需迁移","learnTopic.noTopics","当前仓库新增 key(无 D 盘对应)"
"new","","learn_topic.learn_count","","无需迁移","learnTopic.learnCount","当前仓库新增 key(无 D 盘对应)"
"new","","learn_topic.breadcrumb_course","","无需迁移","learnTopic.breadcrumbCourse","当前仓库新增 key(无 D 盘对应)"
"new","","learn_topic.breadcrumb_topic","","无需迁移","learnTopic.breadcrumbTopic","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_record.no_records","","无需迁移","memberExamRecord.noRecords","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_record.exam_paper","","无需迁移","memberExamRecord.examPaper","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_record.score","","无需迁移","memberExamRecord.score","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_record.correct","","无需迁移","memberExamRecord.correct","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_record.wrong","","无需迁移","memberExamRecord.wrong","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_record.submit_time","","无需迁移","memberExamRecord.submitTime","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_sign_up.no_sign_up","","无需迁移","memberExamSignUp.noSignUp","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_sign_up.exam","","无需迁移","memberExamSignUp.exam","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_sign_up.score","","无需迁移","memberExamSignUp.score","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_sign_up.actions","","无需迁移","memberExamSignUp.actions","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_sign_up.enter_exam","","无需迁移","memberExamSignUp.enterExam","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_sign_up.completed","","无需迁移","memberExamSignUp.completed","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_sign_up.cancelled","","无需迁移","memberExamSignUp.cancelled","当前仓库新增 key(无 D 盘对应)"
"new","","member_exam_sign_up.in_progress","","无需迁移","memberExamSignUp.inProgress","当前仓库新增 key(无 D 盘对应)"
"new","","member_favorites.lesson","","无需迁移","memberFavorites.lesson","当前仓库新增 key(无 D 盘对应)"
"new","","member_favorites.ask","","无需迁移","memberFavorites.ask","当前仓库新增 key(无 D 盘对应)"
"new","","member_favorites.circle","","无需迁移","memberFavorites.circle","当前仓库新增 key(无 D 盘对应)"
"new","","member_favorites.article","","无需迁移","memberFavorites.article","当前仓库新增 key(无 D 盘对应)"
"new","","member_favorites.live","","无需迁移","memberFavorites.live","当前仓库新增 key(无 D 盘对应)"
"new","","member_favorites.no_favorites","","无需迁移","memberFavorites.noFavorites","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.back_to_list","","无需迁移","refundDetail.backToList","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.refund_no","","无需迁移","refundDetail.refundNo","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.supplement_evidence","","无需迁移","refundDetail.supplementEvidence","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.refund_info","","无需迁移","refundDetail.refundInfo","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.original_order_no","","无需迁移","refundDetail.originalOrderNo","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.refund_amount","","无需迁移","refundDetail.refundAmount","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.refund_description","","无需迁移","refundDetail.refundDescription","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.reject_reason","","无需迁移","refundDetail.rejectReason","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.apply_time","","无需迁移","refundDetail.applyTime","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.approve_time","","无需迁移","refundDetail.approveTime","当前仓库新增 key(无 D 盘对应)"
"new","","refund_detail.complete_time","","无需迁移","refundDetail.completeTime","当前仓库新增 key(无 D 盘对应)"
"new","","bi_drilldown.recent","","无需迁移","biDrilldown.recent","当前仓库新增 key(无 D 盘对应)"
"new","","bi_drilldown.days","","无需迁移","biDrilldown.days","当前仓库新增 key(无 D 盘对应)"
"new","","bi_drilldown.daily_detail","","无需迁移","biDrilldown.dailyDetail","当前仓库新增 key(无 D 盘对应)"
"new","","bi_drilldown.sub_dimension_top","","无需迁移","biDrilldown.subDimensionTop","当前仓库新增 key(无 D 盘对应)"
"new","","dev_css_cheatsheet.color_vars","","无需迁移","devCssCheatsheet.colorVars","当前仓库新增 key(无 D 盘对应)"
"new","","dev_css_cheatsheet.primary_color","","无需迁移","devCssCheatsheet.primaryColor","当前仓库新增 key(无 D 盘对应)"
"new","","dev_cash_detail.withdraw_time","","无需迁移","devCashDetail.withdrawTime","当前仓库新增 key(无 D 盘对应)"
"new","","dev_cash_detail.process_time","","无需迁移","devCashDetail.processTime","当前仓库新增 key(无 D 盘对应)"
"new","","code_viewer.code_file","","无需迁移","codeViewer.codeFile","当前仓库新增 key(无 D 盘对应)"
"new","","code_viewer.copied","","无需迁移","codeViewer.copied","当前仓库新增 key(无 D 盘对应)"
"new","","code_viewer.wrap","","无需迁移","codeViewer.wrap","当前仓库新增 key(无 D 盘对应)"
"new","","code_viewer.download","","无需迁移","codeViewer.download","当前仓库新增 key(无 D 盘对应)"
"new","","code_viewer.download_view","","无需迁移","codeViewer.downloadView","当前仓库新增 key(无 D 盘对应)"
"new","","model3_d_viewer.model3d","","无需迁移","model3DViewer.model3d","当前仓库新增 key(无 D 盘对应)"
"new","","model3_d_viewer.download","","无需迁移","model3DViewer.download","当前仓库新增 key(无 D 盘对应)"
"new","","model3_d_viewer.download_view","","无需迁移","model3DViewer.downloadView","当前仓库新增 key(无 D 盘对应)"
"new","","office_viewer.download","","无需迁移","officeViewer.download","当前仓库新增 key(无 D 盘对应)"
"new","","office_viewer.open_online","","无需迁移","officeViewer.openOnline","当前仓库新增 key(无 D 盘对应)"
"new","","office_viewer.download_doc","","无需迁移","officeViewer.downloadDoc","当前仓库新增 key(无 D 盘对应)"
"new","","office_viewer.zoom_in","","无需迁移","officeViewer.zoomIn","当前仓库新增 key(无 D 盘对应)"
"new","","article_detail.article","","无需迁移","articleDetail.article","当前仓库新增 key(无 D 盘对应)"
"new","","article_detail.anonymous_author","","无需迁移","articleDetail.anonymousAuthor","当前仓库新增 key(无 D 盘对应)"
"new","","article_detail.back_to_list","","无需迁移","articleDetail.backToList","当前仓库新增 key(无 D 盘对应)"
"new","","article_detail.read","","无需迁移","articleDetail.read","当前仓库新增 key(无 D 盘对应)"
"new","","article_detail.like","","无需迁移","articleDetail.like","当前仓库新增 key(无 D 盘对应)"
"new","","article_detail.favorite","","无需迁移","articleDetail.favorite","当前仓库新增 key(无 D 盘对应)"
"new","","learn_homework.course","","无需迁移","learnHomework.course","当前仓库新增 key(无 D 盘对应)"
"new","","learn_homework.homework","","无需迁移","learnHomework.homework","当前仓库新增 key(无 D 盘对应)"
"new","","learn_homework.empty","","无需迁移","learnHomework.empty","当前仓库新增 key(无 D 盘对应)"
"new","","learn_homework.deadline","","无需迁移","learnHomework.deadline","当前仓库新增 key(无 D 盘对应)"
"new","","learn_homework.score","","无需迁移","learnHomework.score","当前仓库新增 key(无 D 盘对应)"
"new","","learn_homework.submitted","","无需迁移","learnHomework.submitted","当前仓库新增 key(无 D 盘对应)"
"new","","member_circle.joined_circles","","无需迁移","memberCircle.joinedCircles","当前仓库新增 key(无 D 盘对应)"
"new","","member_circle.empty_circle","","无需迁移","memberCircle.emptyCircle","当前仓库新增 key(无 D 盘对应)"
"new","","member_circle.published_posts","","无需迁移","memberCircle.publishedPosts","当前仓库新增 key(无 D 盘对应)"
"new","","member_circle.empty_post","","无需迁移","memberCircle.emptyPost","当前仓库新增 key(无 D 盘对应)"
"new","","member_follow.empty","","无需迁移","memberFollow.empty","当前仓库新增 key(无 D 盘对应)"
"new","","member_follow.followers","","无需迁移","memberFollow.followers","当前仓库新增 key(无 D 盘对应)"
"new","","member_follow.following","","无需迁移","memberFollow.following","当前仓库新增 key(无 D 盘对应)"
"new","","member_follow.mutual_follow","","无需迁移","memberFollow.mutualFollow","当前仓库新增 key(无 D 盘对应)"
"new","","member_follow.followed","","无需迁移","memberFollow.followed","当前仓库新增 key(无 D 盘对应)"
"new","","member_homework.empty","","无需迁移","memberHomework.empty","当前仓库新增 key(无 D 盘对应)"
"new","","member_homework.deadline","","无需迁移","memberHomework.deadline","当前仓库新增 key(无 D 盘对应)"
"new","","member_homework.submitted","","无需迁移","memberHomework.submitted","当前仓库新增 key(无 D 盘对应)"
"new","","member_resource.empty","","无需迁移","memberResource.empty","当前仓库新增 key(无 D 盘对应)"
"new","","member_resource.downloads","","无需迁移","memberResource.downloads","当前仓库新增 key(无 D 盘对应)"
"new","","member_resource.download","","无需迁移","memberResource.download","当前仓库新增 key(无 D 盘对应)"
"new","","middle_rectangle.free","","无需迁移","middleRectangle.free","当前仓库新增 key(无 D 盘对应)"
"new","","middle_rectangle.learners","","无需迁移","middleRectangle.learners","当前仓库新增 key(无 D 盘对应)"
"new","","middle_rectangle.no_content","","无需迁移","middleRectangle.noContent","当前仓库新增 key(无 D 盘对应)"
"new","","agentic_swarm_monitor.dependencies","","无需迁移","agenticSwarmMonitor.dependencies","当前仓库新增 key(无 D 盘对应)"
"new","","agentic_swarm_monitor.priority","","无需迁移","agenticSwarmMonitor.priority","当前仓库新增 key(无 D 盘对应)"
"new","","confirm_purchase_pop_up.pay_now","","无需迁移","confirmPurchasePopUp.payNow","当前仓库新增 key(无 D 盘对应)"
"new","","confirm_purchase_pop_up.user_agreement","","无需迁移","confirmPurchasePopUp.userAgreement","当前仓库新增 key(无 D 盘对应)"
"new","","module_hot.no_recommendation","","无需迁移","moduleHot.noRecommendation","当前仓库新增 key(无 D 盘对应)"
"new","","row_tabs_content.no_content","","无需迁移","rowTabsContent.noContent","当前仓库新增 key(无 D 盘对应)"
"new","","row_tabs_content.view_more","","无需迁移","rowTabsContent.viewMore","当前仓库新增 key(无 D 盘对应)"
"new","","study_model_list.function_description","","无需迁移","studyModelList.functionDescription","当前仓库新增 key(无 D 盘对应)"
"new","","study_model_list.no_description","","无需迁移","studyModelList.noDescription","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.search_placeholder","","无需迁移","adminAiworldSite.searchPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.preview_title","","无需迁移","adminAiworldSite.previewTitle","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.pc_device","","无需迁移","adminAiworldSite.pcDevice","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.mobile_device","","无需迁移","adminAiworldSite.mobileDevice","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.no_site_name","","无需迁移","adminAiworldSite.noSiteName","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.no_desc","","无需迁移","adminAiworldSite.noDesc","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.visit_official","","无需迁移","adminAiworldSite.visitOfficial","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.view_detail_page","","无需迁移","adminAiworldSite.viewDetailPage","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.no_detail_content","","无需迁移","adminAiworldSite.noDetailContent","当前仓库新增 key(无 D 盘对应)"
"new","","admin_aiworld_site.section_placeholder","","无需迁移","adminAiworldSite.sectionPlaceholder","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.data_overview","","无需迁移","adminHomeIndex.dataOverview","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.total_users","","无需迁移","adminHomeIndex.totalUsers","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.total_courses","","无需迁移","adminHomeIndex.totalCourses","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.total_orders","","无需迁移","adminHomeIndex.totalOrders","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.total_revenue","","无需迁移","adminHomeIndex.totalRevenue","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.member_manage","","无需迁移","adminHomeIndex.memberManage","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.member_manage_sub","","无需迁移","adminHomeIndex.memberManageSub","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.course_manage","","无需迁移","adminHomeIndex.courseManage","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.course_manage_sub","","无需迁移","adminHomeIndex.courseManageSub","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.live_manage","","无需迁移","adminHomeIndex.liveManage","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.live_manage_sub","","无需迁移","adminHomeIndex.liveManageSub","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.order_manage","","无需迁移","adminHomeIndex.orderManage","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.order_manage_sub","","无需迁移","adminHomeIndex.orderManageSub","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.ask_manage","","无需迁移","adminHomeIndex.askManage","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.ask_manage_sub","","无需迁移","adminHomeIndex.askManageSub","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.exam_manage","","无需迁移","adminHomeIndex.examManage","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.exam_manage_sub","","无需迁移","adminHomeIndex.examManageSub","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.carousel_manage","","无需迁移","adminHomeIndex.carouselManage","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.carousel_manage_sub","","无需迁移","adminHomeIndex.carouselManageSub","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.role_permission","","无需迁移","adminHomeIndex.rolePermission","当前仓库新增 key(无 D 盘对应)"
"new","","admin_home_index.role_permission_sub","","无需迁移","adminHomeIndex.rolePermissionSub","当前仓库新增 key(无 D 盘对应)"
"new","","admin_kpi_card.vs_yesterday","","无需迁移","adminKpiCard.vsYesterday","当前仓库新增 key(无 D 盘对应)"
"new","","admin_setting_carousel.preview_title","","无需迁移","adminSettingCarousel.previewTitle","当前仓库新增 key(无 D 盘对应)"
"new","","admin_setting_carousel.no_image","","无需迁移","adminSettingCarousel.noImage","当前仓库新增 key(无 D 盘对应)"
